transaction_id,user_id,product_id,transaction_date,quantity,price,subtotal,tax,shipping,discount,discount_code,total,payment_method,status,campaign_id,created_at
10141,2629,37,2024-02-10T00:00:00,1,252,252,20.16,0,0,,272.16,credit_card,completed,,2024-02-10T00:00:00
10142,2629,39,2024-04-05T00:00:00,1,-262,0,0.0,8.0,0,,8.0,apple_pay,completed,,2024-04-05T00:00:00
10143,2629,57,2023-08-01T00:00:00,1,29,98,7.84,0,0,,105.84,debit_card,completed,1416,2023-08-01T00:00:00
10143,2629,59,2023-08-01T00:00:00,1,32,98,7.84,0,0,,105.84,debit_card,completed,1416,2023-08-01T00:00:00
10143,2629,61,2023-08-01T00:00:00,1,25,98,7.84,0,0,,105.84,debit_card,completed,1416,2023-08-01T00:00:00
10143,2629,54,2023-08-01T00:00:00,1,12,98,7.84,0,0,,105.84,debit_card,completed,1416,2023-08-01T00:00:00
10144,2630,10,2024-10-25T00:00:00,1,1454,1454,116.32,0,0,,1570.32,google_pay,completed,,2024-10-25T00:00:00
10145,2630,18,2023-03-08T00:00:00,1,80,80,6.4,0,0,,86.4,credit_card,completed,,2023-03-08T00:00:00
10146,2630,8,2024-08-21T00:00:00,1,255,1774,141.92,0,0,,1915.92,paypal,completed,609,2024-08-21T00:00:00
10146,2630,26,2024-08-21T00:00:00,1,-182,1774,141.92,0,0,,1915.92,paypal,completed,609,2024-08-21T00:00:00
10146,2630,11,2024-08-21T00:00:00,1,1276,1774,141.92,0,0,,1915.92,paypal,completed,609,2024-08-21T00:00:00
10146,2630,31,2024-08-21T00:00:00,1,243,1774,141.92,0,0,,1915.92,paypal,completed,609,2024-08-21T00:00:00
10147,2631,29,2024-10-13T00:00:00,1,118,1749,139.92,0,0,,1888.92,,completed,,2024-10-13T00:00:00
10147,2631,35,2024-10-13T00:00:00,1,186,1749,139.92,0,0,,1888.92,,completed,,2024-10-13T00:00:00
10147,2631,62,2024-10-13T00:00:00,1,34,1749,139.92,0,0,,1888.92,,completed,,2024-10-13T00:00:00
10147,2631,7,2024-10-13T00:00:00,1,1411,1749,139.92,0,0,,1888.92,,completed,,2024-10-13T00:00:00
10148,2631,4,2024-08-17T00:00:00,1,243,1697,135.76,0,0,,1832.76,apple_pay,completed,522,2024-08-17T00:00:00
10148,2631,10,2024-08-17T00:00:00,1,1454,1697,135.76,0,0,,1832.76,apple_pay,completed,522,2024-08-17T00:00:00
10148,2631,39,2024-08-17T00:00:00,1,-262,1697,135.76,0,0,,1832.76,apple_pay,completed,522,2024-08-17T00:00:00
10149,2631,29,2023-10-22T00:00:00,1,118,118,9.44,0,0,,127.44,apple_pay,completed,,2023-10-22T00:00:00
10150,2631,45,2023-12-08T00:00:00,1,244,244,19.52,0,0,,263.52,paypal,completed,,2023-12-08T00:00:00
10151,2631,42,2024-12-02T00:00:00,1,221,221,17.68,0,0,,238.68,apple_pay,completed,,2024-12-02T00:00:00
401,2631,19,2023-09-16T00:00:00,1,113,424,33.92,0,0,,457.92,apple_pay,completed,543,2023-09-16T00:00:00
401,2631,53,2023-09-16T00:00:00,1,18,424,33.92,0,0,,457.92,apple_pay,completed,543,2023-09-16T00:00:00
401,2631,21,2023-09-16T00:00:00,1,143,424,33.92,0,0,,457.92,apple_pay,completed,543,2023-09-16T00:00:00
401,2631,14,2023-09-16T00:00:00,1,150,424,33.92,0,0,,457.92,apple_pay,completed,543,2023-09-16T00:00:00
10153,2631,62,2024-04-20T00:00:00,1,34,34,2.72,8.0,0,,44.72,debit_card,completed,,2024-04-20T00:00:00
10154,2631,40,2023-09-15T00:00:00,1,129,129,10.32,0,0,,139.32,debit_card,completed,,2023-09-15T00:00:00
10155,2631,25,2024-06-29T00:00:00,1,38,469,37.52,0,0,,506.52,credit_card,completed,,2024-06-29T00:00:00
10155,2631,48,2024-06-29T00:00:00,1,431,469,37.52,0,0,,506.52,credit_card,completed,,2024-06-29T00:00:00
10156,2631,10,2024-09-18T00:00:00,1,1454,1454,116.32,0,0,,1570.32,google_pay,completed,,2024-09-18T00:00:00
10157,2632,56,2024-10-14T00:00:00,1,27,27,2.16,8.0,0,,37.16,debit_card,completed,,2024-10-14T00:00:00
10158,2632,6,2024-08-30T00:00:00,1,256,256,20.48,0,0,,276.48,debit_card,completed,,2024-08-30T00:00:00
10159,2632,44,2024-10-22T00:00:00,1,375,619,49.52,0,0,,668.52,credit_card,completed,282,2024-10-22T00:00:00
10159,2632,45,2024-10-22T00:00:00,1,244,619,49.52,0,0,,668.52,credit_card,completed,282,2024-10-22T00:00:00
10160,2632,3,2024-12-09T00:00:00,1,342,585,46.8,0,0,,631.8,paypal,completed,716,2024-12-09T00:00:00
10160,2632,4,2024-12-09T00:00:00,1,243,585,46.8,0,0,,631.8,paypal,completed,716,2024-12-09T00:00:00
10161,2633,42,2024-06-11T00:00:00,1,221,1047,83.76,0,0,,1130.76,apple_pay,completed,968,2024-06-11T00:00:00
10161,2633,36,2024-06-11T00:00:00,1,53,1047,83.76,0,0,,1130.76,apple_pay,completed,968,2024-06-11T00:00:00
10161,2633,44,2024-06-11T00:00:00,1,375,1047,83.76,0,0,,1130.76,apple_pay,completed,968,2024-06-11T00:00:00
10161,2633,51,2024-06-11T00:00:00,1,398,1047,83.76,0,0,,1130.76,apple_pay,completed,968,2024-06-11T00:00:00
10162,2633,21,2024-08-17T00:00:00,1,143,143,11.44,0,0,,154.44,,completed,,2024-08-17T00:00:00
10163,2633,60,2023-04-06T00:00:00,1,20,303,24.24,0,0,,327.24,credit_card,completed,,2023-04-06T00:00:00
10163,2633,6,2023-04-06T00:00:00,1,256,303,24.24,0,0,,327.24,credit_card,completed,,2023-04-06T00:00:00
10163,2633,56,2023-04-06T00:00:00,1,27,303,24.24,0,0,,327.24,credit_card,completed,,2023-04-06T00:00:00
10164,2633,42,2023-01-05T00:00:00,1,221,221,17.68,0,0,,238.68,debit_card,completed,,2023-01-05T00:00:00
10165,2633,31,2024-07-19T00:00:00,1,243,309,24.72,0,0,,333.72,credit_card,completed,,2024-07-19T00:00:00
10165,2633,24,2024-07-19T00:00:00,1,66,309,24.72,0,0,,333.72,credit_card,completed,,2024-07-19T00:00:00
10166,2634,53,2024-03-04T00:00:00,1,18,18,1.44,8.0,0,,27.44,debit_card,completed,,2024-03-04T00:00:00
10167,2634,21,2023-06-19T00:00:00,1,143,181,14.48,0,0,,195.48,debit_card,completed,,2023-06-19T00:00:00
10167,2634,25,2023-06-19T00:00:00,1,38,181,14.48,0,0,,195.48,debit_card,completed,,2023-06-19T00:00:00
10168,2634,28,2023-10-16T00:00:00,1,32,294,23.52,0,0,,317.52,paypal,completed,367,2023-10-16T00:00:00
10168,2634,39,2023-10-16T00:00:00,1,-262,294,23.52,0,0,,317.52,paypal,completed,367,2023-10-16T00:00:00
10168,2634,33,2023-10-16T00:00:00,1,262,294,23.52,0,0,,317.52,paypal,completed,367,2023-10-16T00:00:00
10169,2635,50,2021-12-14T00:00:00,1,327,327,26.16,0,0,,353.16,paypal,completed,,2021-12-14T00:00:00
10170,2636,28,2024-09-17T00:00:00,1,32,218,17.44,0,0,,235.44,apple_pay,completed,170,2024-09-17T00:00:00
10170,2636,35,2024-09-17T00:00:00,1,186,218,17.44,0,0,,235.44,apple_pay,completed,170,2024-09-17T00:00:00
10171,2636,32,2024-04-19T00:00:00,1,285,537,42.96,0,0,,579.96,,completed,106,2024-04-19T00:00:00
10171,2636,37,2024-04-19T00:00:00,1,252,537,42.96,0,0,,579.96,,completed,106,2024-04-19T00:00:00
10172,2636,41,2024-05-24T00:00:00,1,394,394,31.52,0,0,,425.52,credit_card,completed,,2024-05-24T00:00:00
10173,2636,53,2024-07-01T00:00:00,1,18,448,35.84,0,0,,483.84000000000003,paypal,refunded,100,2024-07-01T00:00:00
10173,2636,22,2024-07-01T00:00:00,1,25,448,35.84,0,0,,483.84000000000003,paypal,refunded,100,2024-07-01T00:00:00
10173,2636,44,2024-07-01T00:00:00,1,375,448,35.84,0,0,,483.84000000000003,paypal,refunded,100,2024-07-01T00:00:00
10173,2636,63,2024-07-01T00:00:00,1,30,448,35.84,0,0,,483.84000000000003,paypal,refunded,100,2024-07-01T00:00:00
10174,2636,52,2024-11-20T00:00:00,1,50,82,6.56,0,0,,88.56,google_pay,cancelled,520,2024-11-20T00:00:00
10174,2636,59,2024-11-20T00:00:00,1,32,82,6.56,0,0,,88.56,google_pay,cancelled,520,2024-11-20T00:00:00
10175,2636,3,2024-05-01T00:00:00,1,342,1719,137.52,0,0,,1856.52,paypal,completed,,2024-05-01T00:00:00
10175,2636,9,2024-05-01T00:00:00,1,270,1719,137.52,0,0,,1856.52,paypal,completed,,2024-05-01T00:00:00
10175,2636,12,2024-05-01T00:00:00,1,1107,1719,137.52,0,0,,1856.52,paypal,completed,,2024-05-01T00:00:00
7810,2636,54,2024-11-26T00:00:00,1,12,104,8.32,0,0,,112.32,apple_pay,completed,,2024-11-26T00:00:00
7810,2636,61,2024-11-26T00:00:00,1,25,104,8.32,0,0,,112.32,apple_pay,completed,,2024-11-26T00:00:00
7810,2636,57,2024-11-26T00:00:00,1,29,104,8.32,0,0,,112.32,apple_pay,completed,,2024-11-26T00:00:00
7810,2636,53,2024-11-26T00:00:00,1,18,104,8.32,0,0,,112.32,apple_pay,completed,,2024-11-26T00:00:00
7810,2636,60,2024-11-26T00:00:00,1,20,104,8.32,0,0,,112.32,apple_pay,completed,,2024-11-26T00:00:00
10177,2637,42,2023-10-06T00:00:00,1,221,286,22.88,0,0,,308.88,credit_card,completed,,2023-10-06T00:00:00
10177,2637,23,2023-10-06T00:00:00,1,65,286,22.88,0,0,,308.88,credit_card,completed,,2023-10-06T00:00:00
10178,2637,56,2022-07-22T00:00:00,1,27,27,2.16,8.0,0,,37.16,,completed,,2022-07-22T00:00:00
10179,2637,59,2021-05-29T00:00:00,1,32,32,2.56,8.0,0,,42.56,google_pay,cancelled,,2021-05-29T00:00:00
10180,2637,24,2021-05-14T00:00:00,1,66,276,22.08,0,0,,298.08,apple_pay,completed,370,2021-05-14T00:00:00
10180,2637,20,2021-05-14T00:00:00,1,67,276,22.08,0,0,,298.08,apple_pay,completed,370,2021-05-14T00:00:00
10180,2637,21,2021-05-14T00:00:00,1,143,276,22.08,0,0,,298.08,apple_pay,completed,370,2021-05-14T00:00:00
10181,2637,38,2023-07-19T00:00:00,1,139,139,11.12,0,0,,150.12,credit_card,completed,,2023-07-19T00:00:00
10182,2637,30,2022-01-02T00:00:00,1,63,63,5.04,0,0,,-68.04,,completed,,2022-01-02T00:00:00
10183,2637,3,2023-12-07T00:00:00,1,342,1960,156.8,0,0,,2116.8,,completed,,2023-12-07T00:00:00
10183,2637,11,2023-12-07T00:00:00,1,1276,1960,156.8,0,0,,2116.8,,completed,,2023-12-07T00:00:00
10183,2637,3,2023-12-07T00:00:00,1,342,1960,156.8,0,0,,2116.8,,completed,,2023-12-07T00:00:00
10184,2637,50,2021-09-15T00:00:00,1,327,1184,94.72,0,0,,1278.72,apple_pay,pending,,2021-09-15T00:00:00
10184,2637,50,2021-09-15T00:00:00,1,327,1184,94.72,0,0,,1278.72,apple_pay,pending,,2021-09-15T00:00:00
10184,2637,18,2021-09-15T00:00:00,1,80,1184,94.72,0,0,,1278.72,apple_pay,pending,,2021-09-15T00:00:00
10184,2637,43,2021-09-15T00:00:00,1,450,1184,94.72,0,0,,1278.72,apple_pay,pending,,2021-09-15T00:00:00
10185,2637,10,2024-08-08T00:00:00,1,1454,1454,116.32,0,0,,1570.32,google_pay,completed,,2024-08-08T00:00:00
10186,2637,30,2022-01-16T00:00:00,1,63,63,5.04,0,0,,68.04,credit_card,completed,,2022-01-16T00:00:00
10187,2639,20,2024-01-19T00:00:00,1,67,348,27.84,0,84.86,FLASH20,290.97999999999996,apple_pay,completed,,2024-01-19T00:00:00
10187,2639,17,2024-01-19T00:00:00,1,88,348,27.84,0,84.86,FLASH20,290.97999999999996,apple_pay,completed,,2024-01-19T00:00:00
10187,2639,22,2024-01-19T00:00:00,1,25,348,27.84,0,84.86,FLASH20,290.97999999999996,apple_pay,completed,,2024-01-19T00:00:00
10187,2639,15,2024-01-19T00:00:00,1,168,348,27.84,0,84.86,FLASH20,290.97999999999996,apple_pay,completed,,2024-01-19T00:00:00
10188,2640,36,2024-05-06T00:00:00,1,53,53,4.24,0,0,,-57.24,google_pay,completed,,2024-05-06T00:00:00
10189,2640,52,2024-08-26T00:00:00,1,50,50,4.0,8.0,0,,62.0,google_pay,completed,,2024-08-26T00:00:00
10190,2640,47,2024-03-17T00:00:00,1,122,122,9.76,0,0,,131.76,apple_pay,completed,,2024-03-17T00:00:00
10191,2640,62,2023-12-19T00:00:00,1,34,95,7.6,0,0,,-102.6,apple_pay,completed,1075,2023-12-19T00:00:00
10191,2640,54,2023-12-19T00:00:00,1,12,95,7.6,0,0,,-102.6,apple_pay,completed,1075,2023-12-19T00:00:00
10191,2640,57,2023-12-19T00:00:00,1,29,95,7.6,0,0,,-102.6,apple_pay,completed,1075,2023-12-19T00:00:00
10191,2640,60,2023-12-19T00:00:00,1,20,95,7.6,0,0,,-102.6,apple_pay,completed,1075,2023-12-19T00:00:00
10192,2641,16,2024-04-18T00:00:00,1,88,88,7.04,0,5.18,FLASH20,89.86000000000001,paypal,completed,,2024-04-18T00:00:00
10193,2641,58,2024-03-29T00:00:00,1,38,65,5.2,0,0,,70.2,debit_card,cancelled,,2024-03-29T00:00:00
10193,2641,56,2024-03-29T00:00:00,1,27,65,5.2,0,0,,70.2,debit_card,cancelled,,2024-03-29T00:00:00
10194,2641,1,2022-08-27T00:00:00,1,249,1909,152.72,0,0,,2061.72,debit_card,completed,,2022-08-27T00:00:00
10194,2641,7,2022-08-27T00:00:00,1,1411,1909,152.72,0,0,,2061.72,debit_card,completed,,2022-08-27T00:00:00
10194,2641,1,2022-08-27T00:00:00,1,249,1909,152.72,0,0,,2061.72,debit_card,completed,,2022-08-27T00:00:00
10195,2641,36,2023-05-16T00:00:00,1,53,227,18.16,0,0,,245.16,apple_pay,completed,,2023-05-16T00:00:00
10195,2641,34,2023-05-16T00:00:00,1,70,227,18.16,0,0,,245.16,apple_pay,completed,,2023-05-16T00:00:00
10195,2641,34,2023-05-16T00:00:00,1,70,227,18.16,0,0,,245.16,apple_pay,completed,,2023-05-16T00:00:00
10195,2641,62,2023-05-16T00:00:00,1,34,227,18.16,0,0,,245.16,apple_pay,completed,,2023-05-16T00:00:00
10196,2641,36,2024-12-16T00:00:00,1,53,53,4.24,0,9.3,SAVE10,47.94,apple_pay,completed,,2024-12-16T00:00:00
10197,2641,22,2024-03-31T00:00:00,1,25,63,5.04,0,0,,68.04,credit_card,completed,1295,2024-03-31T00:00:00
10197,2641,25,2024-03-31T00:00:00,1,38,63,5.04,0,0,,68.04,credit_card,completed,1295,2024-03-31T00:00:00
10197,2641,26,2024-03-31T00:00:00,1,-182,63,5.04,0,0,,68.04,credit_card,completed,1295,2024-03-31T00:00:00
10198,2641,58,2024-11-07T00:00:00,1,38,63,5.04,0,12.08,SAVE10,55.96000000000001,paypal,completed,695,2024-11-07T00:00:00
10198,2641,61,2024-11-07T00:00:00,1,25,63,5.04,0,12.08,SAVE10,55.96000000000001,paypal,completed,695,2024-11-07T00:00:00
10199,2641,34,2022-11-11T00:00:00,1,70,188,15.04,0,0,,203.04,credit_card,completed,,2022-11-11T00:00:00
10199,2641,29,2022-11-11T00:00:00,1,118,188,15.04,0,0,,203.04,credit_card,completed,,2022-11-11T00:00:00
10200,2641,32,2024-08-10T00:00:00,1,285,528,42.24,0,0,,570.24,apple_pay,completed,,2024-08-10T00:00:00
10200,2641,31,2024-08-10T00:00:00,1,243,528,42.24,0,0,,570.24,apple_pay,completed,,2024-08-10T00:00:00
2910,2641,5,2024-05-06T00:00:00,1,604,604,48.32,0,0,,652.32,debit_card,completed,,2024-05-06T00:00:00
10202,2641,50,2024-02-22T00:00:00,1,327,879,70.32,0,0,,949.3199999999999,google_pay,completed,,2024-02-22T00:00:00
10202,2641,48,2024-02-22T00:00:00,1,431,879,70.32,0,0,,949.3199999999999,google_pay,completed,,2024-02-22T00:00:00
10202,2641,27,2024-02-22T00:00:00,1,63,879,70.32,0,0,,949.3199999999999,google_pay,completed,,2024-02-22T00:00:00
10202,2641,49,2024-02-22T00:00:00,1,58,879,70.32,0,0,,949.3199999999999,google_pay,completed,,2024-02-22T00:00:00
10203,2641,8,2022-06-09T00:00:00,1,255,359,28.72,0,0,,387.72,credit_card,completed,432,2022-06-09T00:00:00
10203,2641,34,2022-06-09T00:00:00,1,70,359,28.72,0,0,,387.72,credit_card,completed,432,2022-06-09T00:00:00
10203,2641,62,2022-06-09T00:00:00,1,34,359,28.72,0,0,,387.72,credit_card,completed,432,2022-06-09T00:00:00
10204,2641,16,2024-10-09T00:00:00,1,88,88,7.04,0,0,,95.04,paypal,completed,,2024-10-09T00:00:00
240,2641,46,2023-12-26T00:00:00,1,309,309,24.72,0,24.82,VIP15,308.90000000000003,credit_card,completed,,2023-12-26T00:00:00
10206,2643,5,2024-07-23T00:00:00,1,604,604,48.32,0,84.62,WELCOME,567.7,paypal,completed,,2024-07-23T00:00:00
10207,2643,11,2024-03-30T00:00:00,1,1276,1276,102.08,0,0,,1378.08,credit_card,completed,,2024-03-30T00:00:00
10208,2643,53,2024-09-28T00:00:00,1,18,100,8.0,0,0,,108.0,debit_card,completed,170,2024-09-28T00:00:00
10208,2643,52,2024-09-28T00:00:00,1,50,100,8.0,0,0,,108.0,debit_card,completed,170,2024-09-28T00:00:00
10208,2643,28,2024-09-28T00:00:00,1,32,100,8.0,0,0,,108.0,debit_card,completed,170,2024-09-28T00:00:00
10209,2643,54,2024-08-10T00:00:00,1,12,12,0.96,8.0,0,,20.96,debit_card,completed,608,2024-08-10T00:00:00
10210,2643,48,2024-07-15T00:00:00,1,431,431,34.48,0,0,,465.48,credit_card,completed,464,2024-07-15T00:00:00
10211,2643,2,2024-11-12T00:00:00,1,1238,1238,99.04,0,0,,1337.04,debit_card,refunded,,2024-11-12T00:00:00
10212,2644,63,2023-07-31T00:00:00,1,30,68,5.44,0,0,,73.44,google_pay,completed,,2023-07-31T00:00:00
10212,2644,58,2023-07-31T00:00:00,1,38,68,5.44,0,0,,73.44,google_pay,completed,,2023-07-31T00:00:00
10213,2644,1,2024-04-16T00:00:00,1,249,287,22.96,0,0,,-309.96,debit_card,completed,,2024-04-16T00:00:00
10213,2644,58,2024-04-16T00:00:00,1,38,287,22.96,0,0,,-309.96,debit_card,completed,,2024-04-16T00:00:00
10214,2644,41,2024-09-02T00:00:00,1,394,394,31.52,0,0,,425.52,apple_pay,completed,,2024-09-02T00:00:00
10215,2644,57,2024-05-25T00:00:00,1,29,29,2.32,8.0,0,,39.32,paypal,completed,,2024-05-25T00:00:00
10216,2644,34,2020-06-29T00:00:00,1,70,1962,156.96,0,0,,2118.96,credit_card,completed,,2020-06-29T00:00:00
10216,2644,10,2020-06-29T00:00:00,1,1454,1962,156.96,0,0,,2118.96,credit_card,completed,,2020-06-29T00:00:00
10216,2644,37,2020-06-29T00:00:00,1,252,1962,156.96,0,0,,2118.96,credit_card,completed,,2020-06-29T00:00:00
10216,2644,35,2020-06-29T00:00:00,1,186,1962,156.96,0,0,,2118.96,credit_card,completed,,2020-06-29T00:00:00
10217,2644,24,2021-08-04T00:00:00,1,66,66,5.28,0,3.53,WELCOME,67.75,credit_card,completed,,2021-08-04T00:00:00
10218,2644,13,2021-10-26T00:00:00,1,143,143,11.44,0,0,,154.44,apple_pay,completed,,2021-10-26T00:00:00
3454,2645,60,2024-10-23T00:00:00,1,20,50,4.0,8.0,0,,62.0,credit_card,completed,,2024-10-23T00:00:00
3454,2645,63,2024-10-23T00:00:00,1,30,50,4.0,8.0,0,,62.0,credit_card,completed,,2024-10-23T00:00:00
10220,2645,5,2023-01-25T00:00:00,1,604,604,48.32,0,0,,652.32,credit_card,completed,,2023-01-25T00:00:00
3844,2645,4,2024-08-25T00:00:00,1,243,1468,117.44,0,0,,1585.44,debit_card,completed,465,2024-08-25T00:00:00
3844,2645,3,2024-08-25T00:00:00,1,342,1468,117.44,0,0,,1585.44,debit_card,completed,465,2024-08-25T00:00:00
3844,2645,32,2024-08-25T00:00:00,1,285,1468,117.44,0,0,,1585.44,debit_card,completed,465,2024-08-25T00:00:00
3844,2645,3,2024-08-25T00:00:00,1,342,1468,117.44,0,0,,1585.44,debit_card,completed,465,2024-08-25T00:00:00
3844,2645,6,2024-08-25T00:00:00,1,256,1468,117.44,0,0,,1585.44,debit_card,completed,465,2024-08-25T00:00:00
10222,2645,28,2023-09-21T00:00:00,1,32,32,2.56,8.0,0,,42.56,credit_card,completed,,2023-09-21T00:00:00
10223,2646,45,2022-09-04T00:00:00,1,244,901,72.08,0,0,,973.08,debit_card,completed,,2022-09-04T00:00:00
10223,2646,15,2022-09-04T00:00:00,1,168,901,72.08,0,0,,973.08,debit_card,completed,,2022-09-04T00:00:00
10223,2646,48,2022-09-04T00:00:00,1,431,901,72.08,0,0,,973.08,debit_card,completed,,2022-09-04T00:00:00
10223,2646,49,2022-09-04T00:00:00,1,58,901,72.08,0,0,,973.08,debit_card,completed,,2022-09-04T00:00:00
10224,2646,3,2023-12-21T00:00:00,1,342,342,27.36,0,0,,369.36,credit_card,completed,,2023-12-21T00:00:00
10225,2646,27,2023-05-11T00:00:00,1,63,101,8.08,0,0,,109.08,google_pay,completed,,2023-05-11T00:00:00
10225,2646,25,2023-05-11T00:00:00,1,38,101,8.08,0,0,,109.08,google_pay,completed,,2023-05-11T00:00:00
10226,2646,23,2021-12-17T00:00:00,1,65,65,5.2,0,0,,70.2,,completed,,2021-12-17T00:00:00
10227,2647,21,2022-04-15T00:00:00,1,143,143,11.44,0,0,,154.44,paypal,completed,,2022-04-15T00:00:00
10228,2647,39,2023-12-22T00:00:00,1,-262,394,31.52,0,0,,-425.52,debit_card,completed,,2023-12-22T00:00:00
10228,2647,41,2023-12-22T00:00:00,1,394,394,31.52,0,0,,-425.52,debit_card,completed,,2023-12-22T00:00:00
10229,2647,2,2023-12-07T00:00:00,1,1238,1668,133.44,0,0,,1801.44,apple_pay,completed,,2023-12-07T00:00:00
10229,2647,3,2023-12-07T00:00:00,1,342,1668,133.44,0,0,,1801.44,apple_pay,completed,,2023-12-07T00:00:00
10229,2647,17,2023-12-07T00:00:00,1,88,1668,133.44,0,0,,1801.44,apple_pay,completed,,2023-12-07T00:00:00
10230,2648,54,2023-06-19T00:00:00,1,12,461,36.88,0,0,,497.88,google_pay,completed,921,2023-06-19T00:00:00
10230,2648,21,2023-06-19T00:00:00,1,143,461,36.88,0,0,,497.88,google_pay,completed,921,2023-06-19T00:00:00
10230,2648,52,2023-06-19T00:00:00,1,50,461,36.88,0,0,,497.88,google_pay,completed,921,2023-06-19T00:00:00
10230,2648,45,2023-06-19T00:00:00,1,244,461,36.88,0,0,,497.88,google_pay,completed,921,2023-06-19T00:00:00
10230,2648,54,2023-06-19T00:00:00,1,12,461,36.88,0,0,,497.88,google_pay,completed,921,2023-06-19T00:00:00
10231,2648,45,2024-06-23T00:00:00,1,244,244,19.52,0,0,,263.52,credit_card,pending,,2024-06-23T00:00:00
10232,2648,59,2024-10-03T00:00:00,1,32,64,5.12,0,0,,69.12,debit_card,completed,,2024-10-03T00:00:00
10232,2648,59,2024-10-03T00:00:00,1,32,64,5.12,0,0,,69.12,debit_card,completed,,2024-10-03T00:00:00
10233,2649,54,2023-08-11T00:00:00,1,12,12,0.96,8.0,0,,20.96,paypal,completed,,2023-08-11T00:00:00
10234,2649,21,2022-12-26T00:00:00,1,143,143,11.44,0,31.13,SAVE10,123.31,google_pay,completed,1151,2022-12-26T00:00:00
10235,2649,61,2024-12-31T00:00:00,1,25,188,15.04,0,0,,203.04,credit_card,completed,714,2024-12-31T00:00:00
10235,2649,62,2024-12-31T00:00:00,1,34,188,15.04,0,0,,203.04,credit_card,completed,714,2024-12-31T00:00:00
10235,2649,40,2024-12-31T00:00:00,1,129,188,15.04,0,0,,203.04,credit_card,completed,714,2024-12-31T00:00:00
10236,2651,4,2024-10-22T00:00:00,1,243,243,19.44,0,0,,262.44,apple_pay,completed,,2024-10-22T00:00:00
10237,2651,30,2024-12-22T00:00:00,1,63,185,14.8,0,0,,199.8,apple_pay,completed,,2024-12-22T00:00:00
10237,2651,47,2024-12-22T00:00:00,1,122,185,14.8,0,0,,199.8,apple_pay,completed,,2024-12-22T00:00:00
10238,2651,42,2024-02-19T00:00:00,1,221,500,40.0,0,0,,540.0,paypal,completed,1076,2024-02-19T00:00:00
10238,2651,42,2024-02-19T00:00:00,1,221,500,40.0,0,0,,540.0,paypal,completed,1076,2024-02-19T00:00:00
10238,2651,49,2024-02-19T00:00:00,1,58,500,40.0,0,0,,540.0,paypal,completed,1076,2024-02-19T00:00:00
10239,2651,14,2024-12-27T00:00:00,1,150,150,12.0,0,0,,162.0,google_pay,completed,,2024-12-27T00:00:00
10240,2651,37,2024-10-16T00:00:00,1,252,381,30.48,0,0,,411.48,google_pay,completed,,2024-10-16T00:00:00
10240,2651,40,2024-10-16T00:00:00,1,129,381,30.48,0,0,,411.48,google_pay,completed,,2024-10-16T00:00:00
10241,2651,31,2024-03-14T00:00:00,1,243,243,19.44,0,0,,262.44,paypal,completed,,2024-03-14T00:00:00
10242,2651,9,2024-06-25T00:00:00,1,270,270,21.6,0,0,,-291.6,debit_card,completed,,2024-06-25T00:00:00
10243,2652,13,2024-12-23T00:00:00,1,143,143,11.44,0,0,,154.44,google_pay,completed,,2024-12-23T00:00:00
10244,2652,44,2021-11-03T00:00:00,1,375,375,30.0,0,0,,405.0,paypal,completed,,2021-11-03T00:00:00
10245,2652,12,2022-10-18T00:00:00,1,1107,2601,208.08,0,0,,2809.08,paypal,completed,1441,2022-10-18T00:00:00
10245,2652,2,2022-10-18T00:00:00,1,1238,2601,208.08,0,0,,2809.08,paypal,completed,1441,2022-10-18T00:00:00
10245,2652,6,2022-10-18T00:00:00,1,256,2601,208.08,0,0,,2809.08,paypal,completed,1441,2022-10-18T00:00:00
10246,2653,13,2024-10-03T00:00:00,1,143,143,11.44,0,0,,154.44,google_pay,completed,,2024-10-03T00:00:00
10247,2653,54,2024-02-18T00:00:00,1,12,92,7.36,0,0,,99.36,google_pay,completed,,2024-02-18T00:00:00
10247,2653,18,2024-02-18T00:00:00,1,80,92,7.36,0,0,,99.36,google_pay,completed,,2024-02-18T00:00:00
10248,2653,32,2023-12-27T00:00:00,1,285,477,38.16,0,0,,515.16,apple_pay,completed,,2023-12-27T00:00:00
10248,2653,36,2023-12-27T00:00:00,1,53,477,38.16,0,0,,515.16,apple_pay,completed,,2023-12-27T00:00:00
10248,2653,38,2023-12-27T00:00:00,1,139,477,38.16,0,0,,515.16,apple_pay,completed,,2023-12-27T00:00:00
10249,2654,4,2024-12-16T00:00:00,1,243,243,19.44,0,0,,262.44,google_pay,completed,,2024-12-16T00:00:00
10250,2654,58,2024-08-09T00:00:00,1,38,50,4.0,8.0,0,,62.0,apple_pay,cancelled,,2024-08-09T00:00:00
10250,2654,54,2024-08-09T00:00:00,1,12,50,4.0,8.0,0,,62.0,apple_pay,cancelled,,2024-08-09T00:00:00
10251,2654,61,2024-07-14T00:00:00,1,25,307,24.56,0,0,,331.56,credit_card,completed,57,2024-07-14T00:00:00
10251,2654,45,2024-07-14T00:00:00,1,244,307,24.56,0,0,,331.56,credit_card,completed,57,2024-07-14T00:00:00
10251,2654,58,2024-07-14T00:00:00,1,38,307,24.56,0,0,,331.56,credit_card,completed,57,2024-07-14T00:00:00
10252,2655,7,2023-08-03T00:00:00,1,1411,1411,112.88,0,0,,1523.88,debit_card,completed,,2023-08-03T00:00:00
